mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2132877826690674,0.09077225159066059,0.032048368453979494,0.014885211210543174,entropy,3,10,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 10}",0.7626774847870182,0.7768762677484787,0.7697768762677485,0.7778904665314401,0.7748478701825557,0.7724137931034483,0.005613936106733483,24
1.3284348487854003,0.47958107809344824,0.07420196533203124,0.027372860199368864,entropy,3,50,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 50}",0.7677484787018256,0.7728194726166329,0.7697768762677485,0.7900608519269777,0.77079107505071,0.774239350912779,0.008078015315107455,21
2.323072814941406,1.3725141310867923,0.0734480857849121,0.05418999503166852,entropy,3,100,"{'criterion': 'entropy', 'max_depth': 3, 'n_estimators': 100}",0.7657200811359026,0.7748478701825557,0.7718052738336714,0.7849898580121704,0.7738336713995944,0.7742393509127788,0.006238765314089125,22
0.30141358375549315,0.16202061819111527,0.027117395401000978,0.02767071685223015,entropy,5,10,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 10}",0.7961460446247465,0.7941176470588235,0.8123732251521298,0.8123732251521298,0.7991886409736308,0.8028397565922921,0.007949662451223312,18
1.1156502723693849,0.4655329295418566,0.02652316093444824,0.011165835388759444,entropy,5,50,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 50}",0.7971602434077079,0.8286004056795132,0.8073022312373225,0.8103448275862069,0.8133874239350912,0.8113590263691683,0.010202658287999449,14
2.0375439167022704,0.6000209861572553,0.0314600944519043,0.003965698181538897,entropy,5,100,"{'criterion': 'entropy', 'max_depth': 5, 'n_estimators': 100}",0.795131845841785,0.8174442190669371,0.8052738336713996,0.8144016227180527,0.8133874239350912,0.8091277890466533,0.008072920382203802,16
0.30804014205932617,0.231532431124557,0.01227569580078125,0.004865569878032751,entropy,10,10,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 10}",0.7991886409736308,0.8306288032454361,0.8367139959432048,0.8245436105476673,0.8417849898580122,0.8265720081135903,0.014864154937575055,9
1.4023838996887208,0.38602723577095527,0.043780040740966794,0.010939844413401966,entropy,10,50,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 50}",0.7941176470588235,0.8468559837728195,0.8438133874239351,0.8255578093306288,0.8448275862068966,0.8310344827586208,0.019983576814199305,5
2.579055738449097,0.677496734494195,0.07057747840881348,0.027110477286047676,entropy,10,100,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100}",0.8042596348884381,0.8407707910750507,0.847870182555781,0.8245436105476673,0.8448275862068966,0.8324543610547668,0.016232250729202903,1
0.41136512756347654,0.19278889762282675,0.022893667221069336,0.014136084355615627,entropy,,10,"{'criterion': 'entropy', 'max_depth': None, 'n_estimators': 10}",0.7931034482758621,0.8316430020283976,0.8235294117647058,0.8002028397565923,0.8306288032454361,0.8158215010141987,0.016056403592018882,11
1.5871551990509034,0.2391459204204421,0.03382129669189453,0.008686174760375566,entropy,,50,"{'criterion': 'entropy', 'max_depth': None, 'n_estimators': 50}",0.7890466531440162,0.845841784989858,0.845841784989858,0.8184584178498986,0.8448275862068966,0.8288032454361055,0.0224722283979839,8
2.955920124053955,0.4245815042946635,0.07771086692810059,0.01641073963373012,entropy,,100,"{'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.7931034482758621,0.8407707910750507,0.8488843813387424,0.8286004056795132,0.8407707910750507,0.8304259634888439,0.019753718172721865,6
0.12238602638244629,0.034595475913090444,0.013225173950195313,0.00604927281222625,gini,3,10,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 10}",0.7728194726166329,0.7971602434077079,0.7647058823529411,0.7860040567951319,0.7677484787018256,0.7776876267748479,0.012160239178354439,19
1.2428197860717773,0.29424504122653283,0.06516551971435547,0.058850231890646726,gini,3,50,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 50}",0.7647058823529411,0.7789046653144016,0.7697768762677485,0.783975659229209,0.7718052738336714,0.7738336713995942,0.006818554285586889,23
1.941601324081421,0.6895801375845294,0.08732595443725585,0.0579186735226911,gini,3,100,"{'criterion': 'gini', 'max_depth': 3, 'n_estimators': 100}",0.7677484787018256,0.7789046653144016,0.7748478701825557,0.7880324543610547,0.7748478701825557,0.7768762677484787,0.006635061758132282,20
0.40210814476013185,0.22105500319845137,0.03234157562255859,0.027870392952579207,gini,5,10,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 10}",0.7778904665314401,0.8154158215010142,0.8164300202839757,0.8123732251521298,0.8164300202839757,0.8077079107505071,0.014982706135999536,17
1.1819417953491211,0.3409045177211348,0.06185340881347656,0.04413241731586253,gini,5,50,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 50}",0.795131845841785,0.8275862068965517,0.8133874239350912,0.8164300202839757,0.8032454361054767,0.8111561866125762,0.011154342462367154,15
2.997298812866211,0.8635284135348615,0.06987185478210449,0.03792297560083871,gini,5,100,"{'criterion': 'gini', 'max_depth': 5, 'n_estimators': 100}",0.7981744421906694,0.8235294117647058,0.8184584178498986,0.8103448275862069,0.8113590263691683,0.8123732251521298,0.008581823854485264,13
